127.0.0.1 - - [27/Dec/2024:21:35:05 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:35:16 +0900] "GET /GoroGoroCommunity/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:35:18 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 15774
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:10 +0900] "GET /GoroGoroCommunity/member/signIn HTTP/1.1" 200 13598
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:12 +0900] "GET /GoroGoroCommunity/image/candy01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:12 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:14 +0900] "GET /GoroGoroCommunity/member/signIn HTTP/1.1" 200 13598
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:16 +0900] "GET /GoroGoroCommunity/board/main?boardNo=1 HTTP/1.1" 200 17598
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:19 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 15774
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:22 +0900] "GET /GoroGoroCommunity/board/main?boardNo=6 HTTP/1.1" 200 15159
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:22 +0900] "GET /GoroGoroCommunity/board/main?boardNo=6 HTTP/1.1" 200 15159
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:25 +0900] "GET /GoroGoroCommunity/board/main?boardNo=13 HTTP/1.1" 200 14197
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:26 +0900] "GET /GoroGoroCommunity/board/main?boardNo=8 HTTP/1.1" 200 16677
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:27 +0900] "GET /GoroGoroCommunity/board/main?boardNo=10 HTTP/1.1" 200 14186
0:0:0:0:0:0:0:1 - - [27/Dec/2024:21:36:28 +0900] "GET /GoroGoroCommunity/board/main?boardNo=11 HTTP/1.1" 200 14191
